service_id,date,exception_type
C10967K1PPMAA-051,20200522,1
C10967K1PPMAA-051,20200529,1
C10976K1HCHB-0011,20200422,1
C10976K1HCHB-0011,20200423,1
C10976K1HCHB-0011,20200427,1
C10976K1HCHB-0011,20200428,1
C10976K1HCHB-0011,20200429,1
C10976K1HCHB-0011,20200504,1
C10976K1HCHB-0011,20200505,1
C10976K1HCHB-0011,20200506,1
C10976K1HCHB-0011,20200507,1
C10976K1HCHB-0011,20200511,1
C10976K1HCHB-0011,20200512,1
C10976K1HCHB-0011,20200513,1
C10976K1HCHB-0011,20200514,1
C10976K1HCHB-0011,20200518,1
C10976K1HCHB-0011,20200519,1
C10976K1HCHB-0011,20200520,1
C10976K1HCHB-0011,20200521,1
C10976K1HCHB-0011,20200525,1
C10976K1HCHB-0011,20200526,1
C10976K1HCHB-0011,20200527,1
C10976K1HCHB-0011,20200528,1
C10977K1PPHB-0011,20200424,1
C10977K1PPHB-0011,20200430,1
C10977K1PPHB-0011,20200508,1
C10977K1PPHB-0011,20200515,1
C10977K1PPHB-0011,20200522,1
C10977K1PPHB-0011,20200529,1
C10978K1HCKMK-011,20200427,1
C10978K1HCKMK-011,20200428,1
C10978K1HCKMK-011,20200429,1
C10978K1HCKMK-011,20200504,1
C10978K1HCKMK-011,20200505,1
C10978K1HCKMK-011,20200506,1
C10978K1HCKMK-011,20200507,1
C10978K1HCKMK-011,20200511,1
C10978K1HCKMK-011,20200512,1
C10978K1HCKMK-011,20200513,1
C10978K1HCKMK-011,20200514,1
C10978K1HCKMK-011,20200518,1
C10978K1HCKMK-011,20200519,1
C10978K1HCKMK-011,20200520,1
C10978K1HCKMK-011,20200521,1
C10978K1HCKMK-011,20200525,1
C10978K1HCKMK-011,20200526,1
C10978K1HCKMK-011,20200527,1
C10978K1HCKMK-011,20200528,1
C10979K1PPKMK-011,20200430,1
C10979K1PPKMK-011,20200508,1
C10979K1PPKMK-011,20200515,1
C10979K1PPKMK-011,20200522,1
C10979K1PPKMK-011,20200529,1
C10980K1HCYM-0011,20200422,1
C10980K1HCYM-0011,20200423,1
C10980K1HCYM-0011,20200427,1
C10980K1HCYM-0011,20200428,1
C10980K1HCYM-0011,20200429,1
C10980K1HCYM-0011,20200504,1
C10980K1HCYM-0011,20200505,1
C10980K1HCYM-0011,20200506,1
C10980K1HCYM-0011,20200507,1
C10980K1HCYM-0011,20200511,1
C10980K1HCYM-0011,20200512,1
C10980K1HCYM-0011,20200513,1
C10980K1HCYM-0011,20200514,1
C10980K1HCYM-0011,20200518,1
C10980K1HCYM-0011,20200519,1
C10980K1HCYM-0011,20200520,1
C10980K1HCYM-0011,20200521,1
C10980K1HCYM-0011,20200525,1
C10980K1HCYM-0011,20200526,1
C10980K1HCYM-0011,20200527,1
C10980K1HCYM-0011,20200528,1
C10981K1PPYM-0011,20200424,1
C10981K1PPYM-0011,20200430,1
C10981K1PPYM-0011,20200508,1
C10981K1PPYM-0011,20200515,1
C10981K1PPYM-0011,20200522,1
C10981K1PPYM-0011,20200529,1
C10998ASVBR-0011,20200425,1
C10998ASVBR-0011,20200426,1
C10998ASVBR-0011,20200501,1
C10998ASVBR-0011,20200502,1
C10998ASVBR-0011,20200503,1
C10998ASVBR-0011,20200509,1
C10998ASVBR-0011,20200510,1
C10998ASVBR-0011,20200516,1
C10998ASVBR-0011,20200517,1
C10998ASVBR-0011,20200523,1
C10998ASVBR-0011,20200524,1
C10998ASVBR-0011,20200530,1
C10998ASVBR-0011,20200531,1
C10998ASVBR-0011,20200601,1
C11002ASZMAA-021,20200425,1
C11002ASZMAA-021,20200502,1
C11002ASZMAA-021,20200509,1
C11002ASZMAA-021,20200516,1
C11002ASZMAA-021,20200523,1
C11002ASZMAA-021,20200530,1
C11006AVVMAA-021,20200426,1
C11006AVVMAA-021,20200501,1
C11006AVVMAA-021,20200503,1
C11006AVVMAA-021,20200510,1
C11006AVVMAA-021,20200517,1
C11006AVVMAA-021,20200524,1
C11006AVVMAA-021,20200531,1
C11006AVVMAA-021,20200601,1
C11015K1HPKG-1011,20200422,1
C11015K1HPKG-1011,20200423,1
C11015K1HPKG-1011,20200424,1
C11015K1HPKG-1011,20200427,1
C11015K1HPKG-1011,20200428,1
C11015K1HPKG-1011,20200429,1
C11015K1HPKG-1011,20200430,1
C11015K1HPKG-1011,20200504,1
C11015K1HPKG-1011,20200505,1
C11015K1HPKG-1011,20200506,1
C11015K1HPKG-1011,20200507,1
C11015K1HPKG-1011,20200508,1
C11015K1HPKG-1011,20200511,1
C11015K1HPKG-1011,20200512,1
C11015K1HPKG-1011,20200513,1
C11015K1HPKG-1011,20200514,1
C11015K1HPKG-1011,20200515,1
C11015K1HPKG-1011,20200518,1
C11015K1HPKG-1011,20200519,1
C11015K1HPKG-1011,20200520,1
C11015K1HPKG-1011,20200521,1
C11015K1HPKG-1011,20200522,1
C11015K1HPKG-1011,20200525,1
C11015K1HPKG-1011,20200526,1
C11015K1HPKG-1011,20200527,1
C11015K1HPKG-1011,20200528,1
C11015K1HPKG-1011,20200529,1
C11034K1HPCsZ-031,20200422,1
C11034K1HPCsZ-031,20200423,1
C11034K1HPCsZ-031,20200424,1
C11034K1HPCsZ-031,20200427,1
C11034K1HPCsZ-031,20200428,1
C11034K1HPCsZ-031,20200429,1
C11034K1HPCsZ-031,20200430,1
C11034K1HPCsZ-031,20200504,1
C11034K1HPCsZ-031,20200505,1
C11034K1HPCsZ-031,20200506,1
C11034K1HPCsZ-031,20200507,1
C11034K1HPCsZ-031,20200508,1
C11034K1HPCsZ-031,20200511,1
C11034K1HPCsZ-031,20200512,1
C11034K1HPCsZ-031,20200513,1
C11034K1HPCsZ-031,20200514,1
C11034K1HPCsZ-031,20200515,1
C11034K1HPCsZ-031,20200518,1
C11034K1HPCsZ-031,20200519,1
C11034K1HPCsZ-031,20200520,1
C11034K1HPCsZ-031,20200521,1
C11034K1HPCsZ-031,20200522,1
C11034K1HPCsZ-031,20200525,1
C11034K1HPCsZ-031,20200526,1
C11034K1HPCsZ-031,20200527,1
C11034K1HPCsZ-031,20200528,1
C11034K1HPCsZ-031,20200529,1
C11034K1HPCsZ-061,20200422,1
C11034K1HPCsZ-061,20200423,1
C11034K1HPCsZ-061,20200424,1
C11034K1HPCsZ-061,20200427,1
C11034K1HPCsZ-061,20200428,1
C11034K1HPCsZ-061,20200429,1
C11034K1HPCsZ-061,20200430,1
C11034K1HPCsZ-061,20200504,1
C11034K1HPCsZ-061,20200505,1
C11034K1HPCsZ-061,20200506,1
C11034K1HPCsZ-061,20200507,1
C11034K1HPCsZ-061,20200508,1
C11034K1HPCsZ-061,20200511,1
C11034K1HPCsZ-061,20200512,1
C11034K1HPCsZ-061,20200513,1
C11034K1HPCsZ-061,20200514,1
C11034K1HPCsZ-061,20200515,1
C11034K1HPCsZ-061,20200518,1
C11034K1HPCsZ-061,20200519,1
C11034K1HPCsZ-061,20200520,1
C11034K1HPCsZ-061,20200521,1
C11034K1HPCsZ-061,20200522,1
C11034K1HPCsZ-061,20200525,1
C11034K1HPCsZ-061,20200526,1
C11034K1HPCsZ-061,20200527,1
C11034K1HPCsZ-061,20200528,1
C11034K1HPCsZ-061,20200529,1
C11055AVCIGy-061,20200531,1
C11055AVCIGy-061,20200601,1
C11056AVVYM-0011,20200601,1
C11059AVVMAA-041,20200426,1
C11059AVVMAA-041,20200503,1
C11059AVVMAA-041,20200510,1
C11059AVVMAA-041,20200517,1
C11059AVVMAA-041,20200524,1
C11060RA1VVSzN-131,20200426,1
C11060RA1VVSzN-131,20200501,1
C11060RA1VVSzN-131,20200503,1
C11060RA1VVSzN-131,20200510,1
C11060RA1VVSzN-131,20200517,1
C11060RA1VVSzN-131,20200524,1
C11060RA1VVSzN-131,20200531,1
C11060RA1VVSzN-131,20200601,1
C11072RK1HCBR-0011,20200427,1
C11072RK1HCBR-0011,20200428,1
C11072RK1HCBR-0011,20200429,1
C11072RK1HCBR-0011,20200504,1
C11072RK1HCBR-0011,20200505,1
C11072RK1HCBR-0011,20200506,1
C11072RK1HCBR-0011,20200507,1
C11072RK1HCBR-0011,20200511,1
C11072RK1HCBR-0011,20200512,1
C11072RK1HCBR-0011,20200513,1
C11072RK1HCBR-0011,20200514,1
C11072RK1HCBR-0011,20200518,1
C11072RK1HCBR-0011,20200519,1
C11072RK1HCBR-0011,20200520,1
C11072RK1HCBR-0011,20200521,1
C11072RK1HCBR-0011,20200525,1
C11072RK1HCBR-0011,20200526,1
C11072RK1HCBR-0011,20200527,1
C11072RK1HCBR-0011,20200528,1
C11087RK1PPBR-0011,20200430,1
C11087RK1PPBR-0011,20200508,1
C11087RK1PPBR-0011,20200515,1
C11087RK1PPBR-0011,20200522,1
C11087RK1PPBR-0011,20200529,1
C11101K1HPSZZ-011,20200422,1
C11101K1HPSZZ-011,20200423,1
C11101K1HPSZZ-011,20200424,1
C11101K1HPSZZ-011,20200427,1
C11101K1HPSZZ-011,20200428,1
C11101K1HPSZZ-011,20200429,1
C11101K1HPSZZ-011,20200430,1
C11114K1HPSzN-031,20200422,1
C11114K1HPSzN-031,20200423,1
C11114K1HPSzN-031,20200424,1
C11114K1HPSzN-031,20200427,1
C11114K1HPSzN-031,20200428,1
C11114K1HPSzN-031,20200429,1
C11114K1HPSzN-031,20200430,1
C11119K1HPHB-0011,20200422,1
C11119K1HPHB-0011,20200423,1
C11119K1HPHB-0011,20200424,1
C11119K1HPHB-0011,20200427,1
C11119K1HPHB-0011,20200428,1
C11119K1HPHB-0011,20200429,1
C11119K1HPHB-0011,20200430,1
C11122ASZSzN-021,20200425,1
C11122ASZSzN-021,20200502,1
C11122ASZSzN-021,20200509,1
C11122ASZSzN-021,20200516,1
C11122ASZSzN-021,20200523,1
C11122ASZSzN-021,20200530,1
C11123AVVSzN-021,20200426,1
C11123AVVSzN-021,20200501,1
C11123AVVSzN-021,20200503,1
C11123AVVSzN-021,20200510,1
C11123AVVSzN-021,20200517,1
C11123AVVSzN-021,20200524,1
C11123AVVSzN-021,20200531,1
C11123AVVSzN-021,20200601,1
C11134K1HCBA-0011,20200422,1
C11134K1HCBA-0011,20200423,1
C11134K1HCBA-0011,20200427,1
C11134K1HCBA-0011,20200428,1
C11134K1HCBA-0011,20200429,1
C11134K1HCBA-0011,20200504,1
C11134K1HCBA-0011,20200505,1
C11134K1HCBA-0011,20200506,1
C11134K1HCBA-0011,20200507,1
C11134K1HCBA-0011,20200511,1
C11134K1HCBA-0011,20200512,1
C11134K1HCBA-0011,20200513,1
C11134K1HCBA-0011,20200514,1
C11134K1HCBA-0011,20200518,1
C11134K1HCBA-0011,20200519,1
C11134K1HCBA-0011,20200520,1
C11134K1HCBA-0011,20200521,1
C11134K1HCBA-0011,20200525,1
C11134K1HCBA-0011,20200526,1
C11134K1HCBA-0011,20200527,1
C11134K1HCBA-0011,20200528,1
C11137K1HPKM-0031,20200422,1
C11137K1HPKM-0031,20200423,1
C11137K1HPKM-0031,20200424,1
C11137K1HPKM-0031,20200427,1
C11137K1HPKM-0031,20200428,1
C11137K1HPKM-0031,20200429,1
C11137K1HPKM-0031,20200430,1
C11137K1HPKM-0031,20200504,1
C11137K1HPKM-0031,20200505,1
C11137K1HPKM-0031,20200506,1
C11137K1HPKM-0031,20200507,1
C11137K1HPKM-0031,20200508,1
C11137K1HPKM-0031,20200511,1
C11137K1HPKM-0031,20200512,1
C11137K1HPKM-0031,20200513,1
C11137K1HPKM-0031,20200514,1
C11137K1HPKM-0031,20200515,1
C11137K1HPKM-0031,20200518,1
C11137K1HPKM-0031,20200519,1
C11137K1HPKM-0031,20200520,1
C11137K1HPKM-0031,20200521,1
C11137K1HPKM-0031,20200522,1
C11137K1HPKM-0031,20200525,1
C11137K1HPKM-0031,20200526,1
C11137K1HPKM-0031,20200527,1
C11137K1HPKM-0031,20200528,1
C11137K1HPKM-0031,20200529,1
C11142K1PPBA-0011,20200424,1
C11142K1PPBA-0011,20200430,1
C11142K1PPBA-0011,20200508,1
C11142K1PPBA-0011,20200515,1
C11142K1PPBA-0011,20200522,1
C11142K1PPBA-0011,20200529,1
C11154AVCIGy-011,20200531,1
C11154AVCIGy-011,20200601,1
C11168K1HPSZB-021,20200422,1
C11168K1HPSZB-021,20200423,1
C11168K1HPSZB-021,20200424,1
C11168K1HPSZB-021,20200427,1
C11168K1HPSZB-021,20200428,1
C11168K1HPSZB-021,20200429,1
C11168K1HPSZB-021,20200430,1
C11168K1HPSZB-021,20200504,1
C11168K1HPSZB-021,20200505,1
C11168K1HPSZB-021,20200506,1
C11168K1HPSZB-021,20200507,1
C11168K1HPSZB-021,20200508,1
C11168K1HPSZB-021,20200511,1
C11168K1HPSZB-021,20200512,1
C11168K1HPSZB-021,20200513,1
C11168K1HPSZB-021,20200514,1
C11168K1HPSZB-021,20200515,1
C11168K1HPSZB-021,20200518,1
C11168K1HPSZB-021,20200519,1
C11168K1HPSZB-021,20200520,1
C11168K1HPSZB-021,20200521,1
C11168K1HPSZB-021,20200522,1
C11168K1HPSZB-021,20200525,1
C11168K1HPSZB-021,20200526,1
C11168K1HPSZB-021,20200527,1
C11168K1HPSZB-021,20200528,1
C11168K1HPSZB-021,20200529,1
C11168K1VCSZB-021,20200422,1
C11168K1VCSZB-021,20200423,1
C11168K1VCSZB-021,20200426,1
C11168K1VCSZB-021,20200427,1
C11168K1VCSZB-021,20200428,1
C11168K1VCSZB-021,20200429,1
C11168K1VCSZB-021,20200503,1
C11168K1VCSZB-021,20200504,1
C11168K1VCSZB-021,20200505,1
C11168K1VCSZB-021,20200506,1
C11168K1VCSZB-021,20200507,1
C11168K1VCSZB-021,20200510,1
C11168K1VCSZB-021,20200511,1
C11168K1VCSZB-021,20200512,1
C11168K1VCSZB-021,20200513,1
C11168K1VCSZB-021,20200514,1
C11168K1VCSZB-021,20200517,1
C11168K1VCSZB-021,20200518,1
C11168K1VCSZB-021,20200519,1
C11168K1VCSZB-021,20200520,1
C11168K1VCSZB-021,20200521,1
C11168K1VCSZB-021,20200524,1
C11168K1VCSZB-021,20200525,1
C11168K1VCSZB-021,20200526,1
C11168K1VCSZB-021,20200527,1
C11168K1VCSZB-021,20200528,1
C11172K1PPKMK-011,20200424,1
C11172K1PPKMK-011,20200430,1
C11172K1PPKMK-011,20200508,1
C11172K1PPKMK-011,20200515,1
C11172K1PPKMK-011,20200522,1
C11172K1PPKMK-011,20200529,1
C11173K1VCIGy-061,20200422,1
C11173K1VCIGy-061,20200423,1
C11173K1VCIGy-061,20200426,1
C11173K1VCIGy-061,20200427,1
C11173K1VCIGy-061,20200428,1
C11173K1VCIGy-061,20200429,1
C11173K1VCIGy-061,20200503,1
C11173K1VCIGy-061,20200504,1
C11173K1VCIGy-061,20200505,1
C11173K1VCIGy-061,20200506,1
C11173K1VCIGy-061,20200507,1
C11173K1VCIGy-061,20200510,1
C11173K1VCIGy-061,20200511,1
C11173K1VCIGy-061,20200512,1
C11173K1VCIGy-061,20200513,1
C11173K1VCIGy-061,20200514,1
C11173K1VCIGy-061,20200517,1
C11173K1VCIGy-061,20200518,1
C11173K1VCIGy-061,20200519,1
C11173K1VCIGy-061,20200520,1
C11173K1VCIGy-061,20200521,1
C11173K1VCIGy-061,20200524,1
C11173K1VCIGy-061,20200525,1
C11173K1VCIGy-061,20200526,1
C11173K1VCIGy-061,20200527,1
C11173K1VCIGy-061,20200528,1
C11174K1HPKMK-021,20200422,1
C11174K1HPKMK-021,20200423,1
C11174K1HPKMK-021,20200424,1
C11174K1HPKMK-021,20200427,1
C11174K1HPKMK-021,20200428,1
C11174K1HPKMK-021,20200429,1
C11174K1HPKMK-021,20200430,1
C11174K1HPKMK-021,20200504,1
C11174K1HPKMK-021,20200505,1
C11174K1HPKMK-021,20200506,1
C11174K1HPKMK-021,20200507,1
C11174K1HPKMK-021,20200508,1
C11174K1HPKMK-021,20200511,1
C11174K1HPKMK-021,20200512,1
C11174K1HPKMK-021,20200513,1
C11174K1HPKMK-021,20200514,1
C11174K1HPKMK-021,20200515,1
C11174K1HPKMK-021,20200518,1
C11174K1HPKMK-021,20200519,1
C11174K1HPKMK-021,20200520,1
C11174K1HPKMK-021,20200521,1
C11174K1HPKMK-021,20200522,1
C11174K1HPKMK-021,20200525,1
C11174K1HPKMK-021,20200526,1
C11174K1HPKMK-021,20200527,1
C11174K1HPKMK-021,20200528,1
C11174K1HPKMK-021,20200529,1
C11178K1HPKG-0011,20200422,1
C11178K1HPKG-0011,20200423,1
C11178K1HPKG-0011,20200424,1
C11178K1HPKG-0011,20200427,1
C11178K1HPKG-0011,20200428,1
C11178K1HPKG-0011,20200429,1
C11178K1HPKG-0011,20200430,1
C11178K1HPKG-0011,20200504,1
C11178K1HPKG-0011,20200505,1
C11178K1HPKG-0011,20200506,1
C11178K1HPKG-0011,20200507,1
C11178K1HPKG-0011,20200508,1
C11178K1HPKG-0011,20200511,1
C11178K1HPKG-0011,20200512,1
C11178K1HPKG-0011,20200513,1
C11178K1HPKG-0011,20200514,1
C11178K1HPKG-0011,20200515,1
C11178K1HPKG-0011,20200518,1
C11178K1HPKG-0011,20200519,1
C11178K1HPKG-0011,20200520,1
C11178K1HPKG-0011,20200521,1
C11178K1HPKG-0011,20200522,1
C11178K1HPKG-0011,20200525,1
C11178K1HPKG-0011,20200526,1
C11178K1HPKG-0011,20200527,1
C11178K1HPKG-0011,20200528,1
C11178K1HPKG-0011,20200529,1
C11181ASZSzN-041,20200425,1
C11181ASZSzN-041,20200502,1
C11181ASZSzN-041,20200509,1
C11181ASZSzN-041,20200516,1
C11181ASZSzN-041,20200523,1
C11181ASZSzN-041,20200530,1
C11182AVVSzN-041,20200426,1
C11182AVVSzN-041,20200501,1
C11182AVVSzN-041,20200503,1
C11182AVVSzN-041,20200510,1
C11182AVVSzN-041,20200517,1
C11182AVVSzN-041,20200524,1
C11182AVVSzN-041,20200531,1
C11182AVVSzN-041,20200601,1
C11184RA1VVSzN-011,20200501,1
C11184RA1VVSzN-011,20200503,1
C11184RA1VVSzN-011,20200510,1
C11184RA1VVSzN-011,20200517,1
C11184RA1VVSzN-011,20200524,1
C11184RA1VVSzN-011,20200531,1
C11184RA1VVSzN-011,20200601,1
C11192K1HCSZU-011,20200422,1
C11192K1HCSZU-011,20200423,1
C11192K1HCSZU-011,20200427,1
C11192K1HCSZU-011,20200428,1
C11192K1HCSZU-011,20200429,1
C11192K1HCSZU-011,20200504,1
C11192K1HCSZU-011,20200505,1
C11192K1HCSZU-011,20200506,1
C11192K1HCSZU-011,20200507,1
C11192K1HCSZU-011,20200511,1
C11192K1HCSZU-011,20200512,1
C11192K1HCSZU-011,20200513,1
C11192K1HCSZU-011,20200514,1
C11192K1HCSZU-011,20200518,1
C11192K1HCSZU-011,20200519,1
C11192K1HCSZU-011,20200520,1
C11192K1HCSZU-011,20200521,1
C11192K1HCSZU-011,20200525,1
C11192K1HCSZU-011,20200526,1
C11192K1HCSZU-011,20200527,1
C11192K1HCSZU-011,20200528,1
C11194K1PPSZU-011,20200424,1
C11194K1PPSZU-011,20200430,1
C11194K1PPSZU-011,20200508,1
C11194K1PPSZU-011,20200515,1
C11194K1PPSZU-011,20200522,1
C11194K1PPSZU-011,20200529,1
C11195ASZSzN-031,20200502,1
C11195ASZSzN-031,20200509,1
C11195ASZSzN-031,20200516,1
C11195ASZSzN-031,20200523,1
C11195ASZSzN-031,20200530,1
C11197ASZBYR-031,20200502,1
C11197ASZBYR-031,20200509,1
C11197ASZBYR-031,20200516,1
C11197ASZBYR-031,20200523,1
C11197ASZBYR-031,20200530,1
C11199RA1SZSzN-011,20200502,1
C11199RA1SZSzN-011,20200509,1
C11199RA1SZSzN-011,20200516,1
C11199RA1SZSzN-011,20200523,1
C11199RA1SZSzN-011,20200530,1
C11205ASZSzN-011,20200502,1
C11205ASZSzN-011,20200509,1
C11205ASZSzN-011,20200516,1
C11205ASZSzN-011,20200523,1
C11205ASZSzN-011,20200530,1
C11210K1HPSzN-041,20200422,1
C11210K1HPSzN-041,20200423,1
C11210K1HPSzN-041,20200424,1
C11210K1HPSzN-041,20200427,1
C11210K1HPSzN-041,20200428,1
C11210K1HPSzN-041,20200429,1
C11210K1HPSzN-041,20200430,1
C11210K1HPSzN-041,20200504,1
C11210K1HPSzN-041,20200505,1
C11210K1HPSzN-041,20200506,1
C11210K1HPSzN-041,20200507,1
C11210K1HPSzN-041,20200508,1
C11210K1HPSzN-041,20200511,1
C11210K1HPSzN-041,20200512,1
C11210K1HPSzN-041,20200513,1
C11210K1HPSzN-041,20200514,1
C11210K1HPSzN-041,20200515,1
C11210K1HPSzN-041,20200518,1
C11210K1HPSzN-041,20200519,1
C11210K1HPSzN-041,20200520,1
C11210K1HPSzN-041,20200521,1
C11210K1HPSzN-041,20200522,1
C11210K1HPSzN-041,20200525,1
C11210K1HPSzN-041,20200526,1
C11210K1HPSzN-041,20200527,1
C11210K1HPSzN-041,20200528,1
C11210K1HPSzN-041,20200529,1
C11212ASZKMK-031,20200425,1
C11212ASZKMK-031,20200502,1
C11212ASZKMK-031,20200509,1
C11212ASZKMK-031,20200516,1
C11212ASZKMK-031,20200523,1
C11212ASZKMK-031,20200530,1
C11213APPIGy-011,20200424,1
C11213APPIGy-011,20200501,1
C11213APPIGy-011,20200508,1
C11213APPIGy-011,20200515,1
C11213APPIGy-011,20200522,1
C11213APPIGy-011,20200529,1
C11216ASZSzN-041,20200425,1
C11216ASZSzN-041,20200502,1
C11216ASZSzN-041,20200509,1
C11216ASZSzN-041,20200516,1
C11216ASZSzN-041,20200523,1
C11216ASZSzN-041,20200530,1
C11218AVVSzN-041,20200426,1
C11218AVVSzN-041,20200503,1
C11218AVVSzN-041,20200510,1
C11218AVVSzN-041,20200517,1
C11218AVVSzN-041,20200524,1
C11219ÜNVVSzN-031,20200501,1
C11219ÜNVVSzN-031,20200531,1
C11219ÜNVVSzN-031,20200601,1
C11252RA1SZIGy-021,20200430,1
C11252RA1SZIGy-021,20200530,1
C11252RA1SZIGy-021,20200531,1
C11252RA1VVIGy-021,20200501,1
C11252RA1VVIGy-021,20200531,1
C11252RA1VVIGy-021,20200601,1
C11263AVVSzN-031,20200501,1
C11263AVVSzN-031,20200503,1
C11263AVVSzN-031,20200510,1
C11263AVVSzN-031,20200517,1
C11263AVVSzN-031,20200524,1
C11263AVVSzN-031,20200531,1
C11263AVVSzN-031,20200601,1
C11275AHPBYR-031,20200422,1
C11275AHPBYR-031,20200423,1
C11275AHPBYR-031,20200424,1
C11275AHPBYR-031,20200427,1
C11275AHPBYR-031,20200428,1
C11275AHPBYR-031,20200429,1
C11275AHPBYR-031,20200430,1
C11275AHPBYR-031,20200504,1
C11275AHPBYR-031,20200505,1
C11275AHPBYR-031,20200506,1
C11275AHPBYR-031,20200507,1
C11275AHPBYR-031,20200508,1
C11275AHPBYR-031,20200511,1
C11275AHPBYR-031,20200512,1
C11275AHPBYR-031,20200513,1
C11275AHPBYR-031,20200514,1
C11275AHPBYR-031,20200515,1
C11275AHPBYR-031,20200518,1
C11275AHPBYR-031,20200519,1
C11275AHPBYR-031,20200520,1
C11275AHPBYR-031,20200521,1
C11275AHPBYR-031,20200522,1
C11275AHPBYR-031,20200525,1
C11275AHPBYR-031,20200526,1
C11275AHPBYR-031,20200527,1
C11275AHPBYR-031,20200528,1
C11275AHPBYR-031,20200529,1
C11284K1HCRG-0021,20200422,1
C11284K1HCRG-0021,20200423,1
C11284K1HCRG-0021,20200427,1
C11284K1HCRG-0021,20200428,1
C11284K1HCRG-0021,20200429,1
C11284K1HCRG-0021,20200504,1
C11284K1HCRG-0021,20200505,1
C11284K1HCRG-0021,20200506,1
C11284K1HCRG-0021,20200507,1
C11284K1HCRG-0021,20200511,1
C11284K1HCRG-0021,20200512,1
C11284K1HCRG-0021,20200513,1
C11284K1HCRG-0021,20200514,1
C11284K1HCRG-0021,20200518,1
C11284K1HCRG-0021,20200519,1
C11284K1HCRG-0021,20200520,1
C11284K1HCRG-0021,20200521,1
C11284K1HCRG-0021,20200525,1
C11284K1HCRG-0021,20200526,1
C11284K1HCRG-0021,20200527,1
C11284K1HCRG-0021,20200528,1
C11285K1PPRG-0021,20200424,1
C11285K1PPRG-0021,20200430,1
C11285K1PPRG-0021,20200508,1
C11285K1PPRG-0021,20200515,1
C11285K1PPRG-0021,20200522,1
C11285K1PPRG-0021,20200529,1
C11288RKEHHKMK-011,20200427,1
C11288RKEVVKMK-011,20200426,1
C11348AVVSzN-031,20200601,1
C11349AVVBYR-031,20200503,1
C11349AVVBYR-031,20200510,1
C11349AVVBYR-031,20200517,1
C11349AVVBYR-031,20200524,1
C11350AVVSzN-011,20200501,1
C11350AVVSzN-011,20200503,1
C11350AVVSzN-011,20200510,1
C11350AVVSzN-011,20200517,1
C11350AVVSzN-011,20200524,1
C11350AVVSzN-011,20200531,1
C11350AVVSzN-011,20200601,1
C11352K1HCCsZ-011,20200422,1
C11352K1HCCsZ-011,20200423,1
C11352K1HCCsZ-011,20200427,1
C11352K1HCCsZ-011,20200428,1
C11352K1HCCsZ-011,20200429,1
C11352K1HCCsZ-011,20200504,1
C11352K1HCCsZ-011,20200505,1
C11352K1HCCsZ-011,20200506,1
C11352K1HCCsZ-011,20200507,1
C11352K1HCCsZ-011,20200511,1
C11352K1HCCsZ-011,20200512,1
C11352K1HCCsZ-011,20200513,1
C11352K1HCCsZ-011,20200514,1
C11352K1HCCsZ-011,20200518,1
C11352K1HCCsZ-011,20200519,1
C11352K1HCCsZ-011,20200520,1
C11352K1HCCsZ-011,20200521,1
C11352K1HCCsZ-011,20200525,1
C11352K1HCCsZ-011,20200526,1
C11352K1HCCsZ-011,20200527,1
C11352K1HCCsZ-011,20200528,1
C11353K1PPCsZ-011,20200424,1
C11353K1PPCsZ-011,20200430,1
C11353K1PPCsZ-011,20200508,1
C11353K1PPCsZ-011,20200515,1
C11353K1PPCsZ-011,20200522,1
C11353K1PPCsZ-011,20200529,1
C11359K1HPBR-0021,20200422,1
C11359K1HPBR-0021,20200423,1
C11359K1HPBR-0021,20200424,1
C11359K1HPBR-0021,20200427,1
C11359K1HPBR-0021,20200428,1
C11359K1HPBR-0021,20200429,1
C11359K1HPBR-0021,20200430,1
C11359K1HPBR-0021,20200504,1
C11359K1HPBR-0021,20200505,1
C11359K1HPBR-0021,20200506,1
C11359K1HPBR-0021,20200507,1
C11359K1HPBR-0021,20200508,1
C11359K1HPBR-0021,20200511,1
C11359K1HPBR-0021,20200512,1
C11359K1HPBR-0021,20200513,1
C11359K1HPBR-0021,20200514,1
C11359K1HPBR-0021,20200515,1
C11359K1HPBR-0021,20200518,1
C11359K1HPBR-0021,20200519,1
C11359K1HPBR-0021,20200520,1
C11359K1HPBR-0021,20200521,1
C11359K1HPBR-0021,20200522,1
C11359K1HPBR-0021,20200525,1
C11359K1HPBR-0021,20200526,1
C11359K1HPBR-0021,20200527,1
C11359K1HPBR-0021,20200528,1
C11359K1HPBR-0021,20200529,1
C11361K1HPSZU-011,20200422,1
C11361K1HPSZU-011,20200423,1
C11361K1HPSZU-011,20200424,1
C11361K1HPSZU-011,20200427,1
C11361K1HPSZU-011,20200428,1
C11361K1HPSZU-011,20200429,1
C11361K1HPSZU-011,20200430,1
C11361K1HPSZU-011,20200504,1
C11361K1HPSZU-011,20200505,1
C11361K1HPSZU-011,20200506,1
C11361K1HPSZU-011,20200507,1
C11361K1HPSZU-011,20200508,1
C11361K1HPSZU-011,20200511,1
C11361K1HPSZU-011,20200512,1
C11361K1HPSZU-011,20200513,1
C11361K1HPSZU-011,20200514,1
C11361K1HPSZU-011,20200515,1
C11361K1HPSZU-011,20200518,1
C11361K1HPSZU-011,20200519,1
C11361K1HPSZU-011,20200520,1
C11361K1HPSZU-011,20200521,1
